block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_65543,13265,0,TO ROCK ROAD STA,89875,1_merged_2134699,2127088
b_62125,13117,1,TO SHREWSBURY STA,89136,1_merged_2134702,2121874
b_62126,13117,1,TO SHREWSBURY STA,89136,1_merged_2134702,2121875
b_62122,13117,1,TO SHREWSBURY STA,89136,1_merged_2134702,2121872
b_62121,13117,1,TO SHREWSBURY STA,89136,1_merged_2134702,2121873
b_62124,13117,1,TO SHREWSBURY STA,89136,1_merged_2134702,2121870
b_62125,13117,1,TO SHREWSBURY STA,89136,1_merged_2134702,2121871
a_65522,13264,1,TO HANLEY STA,89872,3_merged_2134700,2127081
a_65521,13264,1,TO HANLEY STA,89872,3_merged_2134700,2127080
a_65523,13264,1,TO CHAMBERS & W FLORISSANT ONLY,89874,3_merged_2134700,2127083
a_65521,13264,1,TO HANLEY STA,89872,3_merged_2134700,2127082
a_65543,13265,0,TO ROCK ROAD STA,89875,1_merged_2134699,2127085
a_65522,13264,1,TO HANLEY STA,89873,3_merged_2134700,2127084
a_65543,13265,0,TO ROCK ROAD STA,89875,1_merged_2134699,2127087
a_65542,13265,0,TO ROCK ROAD STA,89875,1_merged_2134699,2127086
b_69326,13190,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,89448,1_merged_2134702,2110069
b_69622,13190,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,89448,1_merged_2134702,2110068
b_69624,13190,0,SCOTT AFB EAST BASE SHUTTLE,89447,1_merged_2134702,2110061
b_69624,13190,0,SCOTT AFB EAST BASE SHUTTLE,89447,1_merged_2134702,2110060
b_69621,13190,0,SCOTT AFB EAST BASE SHUTTLE,89447,1_merged_2134702,2110063
b_69621,13190,0,SCOTT AFB EAST BASE SHUTTLE,89447,1_merged_2134702,2110062
b_69621,13190,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,89448,1_merged_2134702,2110065
b_69621,13190,0,SCOTT AFB EAST BASE SHUTTLE,89447,1_merged_2134702,2110064
b_69622,13190,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,89448,1_merged_2134702,2110067
b_69621,13190,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,89448,1_merged_2134702,2110066
a_62243,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124578
a_62246,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124579
a_62244,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124570
a_62246,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124571
a_62242,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124572
a_62247,13246,0,TO ROCK ROAD STA,89784,2_merged_2134701,2124573
a_62241,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124574
a_62242,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124575
a_62241,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124576
a_62247,13246,0,TO ROCK ROAD STA,89785,2_merged_2134701,2124577
b_65642,13204,1,TO NCTC,89507,1_merged_2134702,2112269
b_65644,13204,1,TO NCTC,89507,1_merged_2134702,2112268
a_65353,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125627
a_65354,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125626
a_65351,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125625
a_65355,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125624
a_65353,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125623
a_65354,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125622
a_65351,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125621
a_65355,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125620
a_65354,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125629
a_65355,13254,1,TO RIVERVIEW TC,89818,1_merged_2134699,2125628
b_65644,13204,1,TO NCTC,89507,1_merged_2134702,2112263
a_65311,13251,0,TO MCDONNELL & PHANTOM,89805,2_merged_2134701,2125268
b_62701,13213,1,TO UNION STA,89539,1_merged_2134702,2113749
b_6272,13213,1,TO UNION STA,89539,1_merged_2134702,2113748
b_62702,13213,1,TO UNION STA,89539,1_merged_2134702,2113741
b_62705,13213,1,TO UNION STA,89539,1_merged_2134702,2113740
b_6272,13213,1,TO UNION STA,89539,1_merged_2134702,2113743
b_6275,13213,1,TO UNION STA,89539,1_merged_2134702,2113742
b_6272,13213,1,TO UNION STA,89539,1_merged_2134702,2113745
b_6274,13213,1,TO UNION STA,89539,1_merged_2134702,2113744
b_6273,13213,1,TO UNION STA,89539,1_merged_2134702,2113747
b_62702,13213,1,TO UNION STA,89539,1_merged_2134702,2113746
a_65578,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127708
a_65581,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127709
a_65582,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127706
a_65579,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127707
a_65580,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127704
a_65577,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127705
a_65579,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127702
a_65578,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127703
a_65579,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127700
a_65577,13268,0,TO LOUGHBOROUGH COMMONS,89884,3_merged_2134700,2127701
b_65573,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104529
b_65575,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104528
b_65574,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104525
b_65576,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104524
b_65572,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104527
b_65577,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104526
b_65573,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104521
b_65581,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104520
b_65580,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104523
b_65578,13148,0,TO LOUGHBOROUGH COMMONS,89279,2_merged_2134704,2104522
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126547
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126546
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126545
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126544
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126543
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126542
a_62465,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126541
a_62464,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126540
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126549
a_62461,13261,1,TO WEST CO MALL ONLY,89846,2_merged_2134701,2126548
b_65286,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111071
b_65291,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111070
b_65286,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111073
b_65283,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111072
b_65293,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111075
b_65283,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111074
b_65293,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111077
b_65287,13196,1,TO DEPAUL HOSP ONLY,89470,1_merged_2134702,2111076
b_65289,13196,1,TO HANLEY STA,89469,1_merged_2134702,2111079
b_65288,13196,1,TO HANLEY STA,89469,1_merged_2134702,2111078
b_65373,13122,1,TO N BROADWAY TC,89158,1_merged_2134702,2101009
b_65372,13122,0,TO CWE STA,89157,1_merged_2134702,2101008
b_65372,13122,0,TO CWE STA,89157,1_merged_2134702,2101005
b_65191,13122,0,TO CWE STA,89157,1_merged_2134702,2101004
b_65191,13122,0,TO CWE STA,89157,1_merged_2134702,2101007
b_65193,13122,0,TO CWE STA,89157,1_merged_2134702,2101006
b_65372,13122,0,TO CWE STA,89157,1_merged_2134702,2101001
b_65191,13122,0,TO CWE STA,89157,1_merged_2134702,2101000
b_65193,13122,0,TO CWE STA,89157,1_merged_2134702,2101003
b_65371,13122,0,TO CWE STA,89157,1_merged_2134702,2101002
b_6542,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134489
b_6543,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134488
b_6541,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134481
b_6542,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134480
b_6542,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134483
b_6543,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134482
b_6543,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134485
b_6541,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134484
b_6541,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134487
b_6542,13319,0,FOREST PARK TROLLEY TO SCIENCE CENTER,90119,1_merged_2134702,2134486
a_65641,13272,1,TO NCTC,89904,2_merged_2134701,2128338
a_65642,13272,1,TO NCTC,89904,2_merged_2134701,2128339
a_65643,13272,1,TO NCTC,89904,2_merged_2134701,2128332
a_65641,13272,1,TO NCTC,89904,2_merged_2134701,2128333
a_65641,13272,1,TO NCTC,89904,2_merged_2134701,2128330
a_65642,13272,1,TO NCTC,89904,2_merged_2134701,2128331
a_65644,13272,1,TO NCTC,89904,2_merged_2134701,2128336
a_65643,13272,1,TO NCTC,89904,2_merged_2134701,2128337
a_65642,13272,1,TO NCTC,89904,2_merged_2134701,2128334
a_65642,13272,1,TO NCTC,89904,2_merged_2134701,2128335
a_62702,13277,1,TO CWE STA,89923,1_merged_2134699,2129069
a_6272,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129068
a_62702,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129061
a_62701,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129060
a_6272,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129063
a_6273,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129062
a_62702,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129065
a_62703,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129064
a_62701,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129067
a_6271,13277,0,TO CIVIC CENTER,89922,1_merged_2134699,2129066
a_62822,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130333
a_62825,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130332
a_62824,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130331
a_62821,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130330
a_62822,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130337
a_62825,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130336
a_62824,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130335
a_62821,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130334
a_62824,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130339
a_62821,13284,0,TO CITY MUSEUM,89968,1_merged_2134699,2130338
b_62473,13140,0,TO SHREWSBURY STA,89239,1_merged_2134702,2103335
b_62453,13140,0,TO SHREWSBURY STA,89239,1_merged_2134702,2103334
b_62452,13140,0,TO SHREWSBURY STA,89239,1_merged_2134702,2103337
b_62473,13140,0,TO SHREWSBURY STA,89239,1_merged_2134702,2103336
b_62434,13139,1,TO HANLEY STA,89238,3_merged_2134703,2103331
b_62433,13139,1,TO HANLEY STA,89238,3_merged_2134703,2103330
b_62453,13140,0,TO SHREWSBURY STA,89239,1_merged_2134702,2103333
b_62433,13139,1,TO HANLEY STA,89238,3_merged_2134703,2103332
b_62561,13140,0,TO SHREWSBURY STA,89240,1_merged_2134702,2103339
b_62451,13140,0,TO SHREWSBURY STA,89240,1_merged_2134702,2103338
a_62822,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130489
a_62821,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130488
b_65661,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116098
b_65662,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116099
a_62822,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130485
a_62821,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130484
a_62822,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130487
a_62821,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130486
a_62822,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130481
a_62821,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130480
a_62822,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130483
a_62821,13284,1,DOWNTOWN TROLLEY,89970,2_merged_2134701,2130482
a_6521,13234,1,TO ROCK ROAD STA,89738,3_merged_2134700,2122639
a_6522,13234,1,TO ROCK ROAD STA,89738,3_merged_2134700,2122638
b_69105,13160,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,89336,1_merged_2134702,2106868
b_69121,13160,0,MAIN ST STATE ST - TO 5TH & MO,89335,1_merged_2134702,2106869
a_6524,13234,0,TO MAPLEWOOD STA,89734,3_merged_2134700,2122631
a_6522,13234,0,TO MALLINCKRODT CTR ONLY,89733,3_merged_2134700,2122630
a_6521,13234,0,TO MAPLEWOOD STA,89734,3_merged_2134700,2122633
a_6522,13234,0,TO MAPLEWOOD STA,89734,3_merged_2134700,2122632
a_6524,13234,0,TO MAPLEWOOD STA,89734,3_merged_2134700,2122635
a_6523,13234,0,TO MAPLEWOOD STA,89734,3_merged_2134700,2122634
a_6524,13234,1,TO ROCK ROAD STA,89738,3_merged_2134700,2122637
a_6522,13234,0,TO MAPLEWOOD STA,89734,3_merged_2134700,2122636
a_7,13314,0,GREEN LINE,90080,1_merged_2134699,2133682
a_6,13314,0,GREEN LINE,90080,1_merged_2134699,2133683
a_7,13314,0,GREEN LINE,90080,1_merged_2134699,2133680
a_6,13314,0,GREEN LINE,90080,1_merged_2134699,2133681
a_7,13314,0,GREEN LINE,90080,1_merged_2134699,2133686
a_5,13314,0,GREEN LINE,90080,1_merged_2134699,2133687
a_7,13314,0,GREEN LINE,90080,1_merged_2134699,2133684
a_6,13314,0,GREEN LINE,90080,1_merged_2134699,2133685
a_2,13314,0,GREEN LINE,90080,1_merged_2134699,2133688
a_5,13314,0,GREEN LINE,90080,1_merged_2134699,2133689
b_65578,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104644
b_65574,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104645
b_65572,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104646
b_65577,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104647
b_65580,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104640
b_65577,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104641
b_65573,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104642
b_65579,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104643
b_65573,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104648
b_65571,13148,0,TO LOUGHBOROUGH COMMONS,89279,3_merged_2134703,2104649
b_65301,13197,1,TO WASHINGTON & LINDBERGH,89475,3_merged_2134703,2115017
b_65301,13197,1,TO WASHINGTON & LINDBERGH,89475,3_merged_2134703,2115016
b_65301,13197,1,TO WASHINGTON & LINDBERGH,89475,3_merged_2134703,2115015
b_65301,13197,1,TO WASHINGTON & LINDBERGH,89475,3_merged_2134703,2115014
b_65301,13197,1,TO WASHINGTON & LINDBERGH,89475,3_merged_2134703,2115013
b_65301,13197,0,TO HANLEY STA,89472,3_merged_2134703,2115012
b_65301,13197,0,TO HANLEY STA,89472,3_merged_2134703,2115011
